scene_id,scene_name,mask_seed,missing_rate,method_name,degree,lambda_reg,polycal_fit_time_sec,fit_time_sec,RMSE_all,RMSE_missing,SAM_all,SAM_missing,NMSE_dB_all
1,balloons,0,0.5,tucker_polycal_p3,3,1e-06,0.4611870000080671,208.02026949994615,0.0141563406214118,0.014251941815018654,8.68895892247782,8.286488773545152,-23.525051959284436
1,balloons,0,0.5,tucker_polycal_p4,4,1e-06,0.29489489999832585,207.8539773999364,0.01415135059505701,0.014247316867113113,8.657649149891,8.241108580156087,-23.52811491335901
2,beads,0,0.5,tucker_polycal_p2,2,1e-06,0.3671485999948345,209.16083319991594,0.07466516643762589,0.07510609924793243,25.3273775378414,24.482788115435763,-9.108467198697983
2,beads,0,0.5,tucker_polycal_p3,3,1e-06,0.39948210000875406,209.19316669992986,0.07290610671043396,0.07334205508232117,22.715434974578645,21.66897049975985,-9.315549735982472
2,beads,0,0.5,tucker_polycal_p4,4,1e-06,0.4489590000011958,209.2426435999223,0.07251778990030289,0.07295729964971542,21.898924939002793,20.741003675919664,-9.361937338135567
3,cd,0,0.5,tucker_polycal_p2,2,1e-06,0.302783899998758,208.86789270007284,0.031455155462026596,0.03160747513175011,11.090823204898584,10.75795610829918,-12.694264600436414
3,cd,0,0.5,tucker_polycal_p3,3,1e-06,0.33060059999115765,208.89570940006524,0.031301453709602356,0.03144735470414162,11.318355856857973,10.9200195890025,-12.73681057279006
3,cd,0,0.5,tucker_polycal_p4,4,1e-06,0.4556925999931991,209.02080140006728,0.030815554782748222,0.03096996620297432,11.258656889027822,10.921900481813552,-12.872701185196473
4,chart_and_stuffed_toy,0,0.5,tucker_polycal_p2,2,1e-06,0.31090909999329597,216.48905269999523,0.027058914303779602,0.027277614921331406,14.739967853607409,14.282426537485442,-20.748696766220775
4,chart_and_stuffed_toy,0,0.5,tucker_polycal_p3,3,1e-06,0.3337490000121761,216.5118926000141,0.026942001655697823,0.027160022407770157,14.334253306698807,13.823780793450176,-20.786306382815255
4,chart_and_stuffed_toy,0,0.5,tucker_polycal_p4,4,1e-06,0.4425496999756433,216.62069329997757,0.02693294920027256,0.02715090475976467,14.229410651718602,13.704421697294263,-20.789225540268916
5,clay,0,0.5,tucker_polycal_p2,2,1e-06,0.2981168999976944,218.33067499983008,0.010799200274050236,0.01084873452782631,28.03239444029216,24.822268431700785,-23.52530287264441
5,clay,0,0.5,tucker_polycal_p3,3,1e-06,0.33288670002366416,218.36544479985605,0.010761255398392677,0.01081018429249525,27.848305795531672,24.615158695904668,-23.55587591133485
5,clay,0,0.5,tucker_polycal_p4,4,1e-06,0.3924613999843132,218.4250194998167,0.010720357298851013,0.010768302716314793,27.6942331213085,24.4479115967204,-23.588949332218828
6,cloth,0,0.5,tucker_polycal_p2,2,1e-06,0.31737959999009036,224.51436849994934,0.054658226668834686,0.05496307834982872,8.771545292714128,8.68044181867774,-12.409582792943471
6,cloth,0,0.5,tucker_polycal_p3,3,1e-06,0.3259372999891639,224.52292619994842,0.054386794567108154,0.05469170957803726,8.591860932638266,8.474024663548786,-12.452824420965234
6,cloth,0,0.5,tucker_polycal_p4,4,1e-06,0.38960849997238256,224.58659739993163,0.054167646914720535,0.05447373539209366,8.495731277040763,8.355050715629233,-12.487894521530043
7,egyptian_statue,0,0.5,tucker_polycal_p2,2,1e-06,0.3046920000051614,237.2793115999957,0.00824018009006977,0.008358178660273552,16.78741254881725,16.306728428668976,-21.708781748448807
7,egyptian_statue,0,0.5,tucker_polycal_p3,3,1e-06,0.3134997000161093,237.28811930000666,0.00823802500963211,0.008356764912605286,16.638373339890393,16.103036873978755,-21.711054009036452
7,egyptian_statue,0,0.5,tucker_polycal_p4,4,1e-06,0.3934169000131078,237.36803650000365,0.008233138360083103,0.008350765332579613,16.501177902162468,15.910386431624556,-21.716207050572987
8,face,0,0.5,tucker_polycal_p2,2,1e-06,0.18172530000447296,218.64617190006538,0.010067757219076157,0.010160060599446297,9.209291327214391,8.859258010124643,-23.572401624116903
8,face,0,0.5,tucker_polycal_p3,3,1e-06,0.20646210000268184,218.6709087000636,0.010052700527012348,0.010145047679543495,9.045749664854974,8.6495623416933,-23.585401282234475
8,face,0,0.5,tucker_polycal_p4,4,1e-06,0.23824800000875257,218.70269460006966,0.010044385679066181,0.010137020610272884,8.933028740392876,8.499279761767092,-23.592588620140237
9,fake_and_real_beers,0,0.5,tucker_polycal_p2,2,1e-06,0.370921299996553,218.90334889988299,0.011599955148994923,0.011692100204527378,2.063390560458563,2.008033005214756,-29.34542631131343
9,fake_and_real_beers,0,0.5,tucker_polycal_p3,3,1e-06,0.3885405999899376,218.92096819987637,0.01159797701984644,0.01169015746563673,2.0609788122669306,2.0052462361353554,-29.346907654874954
9,fake_and_real_beers,0,0.5,tucker_polycal_p4,4,1e-06,0.441777700005332,218.97420529989176,0.011597895994782448,0.011690068989992142,2.0614022767500244,2.0057479229221835,-29.346968554735838
10,fake_and_real_food,0,0.5,tucker_polycal_p2,2,1e-06,0.3074359000020195,215.13733580012922,0.019530130550265312,0.019663821905851364,12.971017933566998,12.615063341647762,-17.195417148370154
10,fake_and_real_food,0,0.5,tucker_polycal_p3,3,1e-06,0.32910040000570007,215.1590003001329,0.019422531127929688,0.01955367811024189,12.659098430938219,12.216476991729152,-17.243403069828844
10,fake_and_real_food,0,0.5,tucker_polycal_p4,4,1e-06,0.43994460001704283,215.26984450014425,0.01924850419163704,0.019379673525691032,12.400075993027391,11.853555100903653,-17.321580657164482
11,fake_and_real_lemon_slices,0,0.5,tucker_polycal_p2,2,1e-06,0.3098754000093322,218.7284568999603,0.018588118255138397,0.018787216395139694,10.80568379834553,10.356686885661595,-16.172693966452954
11,fake_and_real_lemon_slices,0,0.5,tucker_polycal_p3,3,1e-06,0.3767369999841321,218.7953184999351,0.018582331016659737,0.01878129318356514,10.818637816882898,10.346085838069293,-16.17539912434888
11,fake_and_real_lemon_slices,0,0.5,tucker_polycal_p4,4,1e-06,0.4620349000033457,218.8806163999543,0.01850159466266632,0.01870269887149334,10.91306440898158,10.348700640521542,-16.21321931755206
12,fake_and_real_lemons,0,0.5,tucker_polycal_p2,2,1e-06,0.3992157999891788,222.56405769987032,0.007948141545057297,0.008021251298487186,5.678237007127821,5.683939535433222,-25.616928895349215
12,fake_and_real_lemons,0,0.5,tucker_polycal_p3,3,1e-06,0.32574050000403076,222.49058239988517,0.0079420804977417,0.008014779537916183,5.674921302097475,5.669967135562384,-25.623555267721425
12,fake_and_real_lemons,0,0.5,tucker_polycal_p4,4,1e-06,0.4777997999917716,222.6426416998729,0.007931736297905445,0.008003642782568932,5.679129637279203,5.661571710363795,-25.63487610932028
13,fake_and_real_peppers,0,0.5,tucker_polycal_p2,2,1e-06,0.19148369997856207,233.67097530004685,0.01351737231016159,0.013620356097817421,12.636320154738232,12.29951427116174,-21.17829747739476
13,fake_and_real_peppers,0,0.5,tucker_polycal_p3,3,1e-06,0.25458319997414947,233.73407480004244,0.013488022610545158,0.01359081082046032,12.505815322637405,12.09399804931433,-21.19717749544606
13,fake_and_real_peppers,0,0.5,tucker_polycal_p4,4,1e-06,0.25154339999426156,233.73103500006255,0.013484960421919823,0.013587442226707935,12.462747141083511,12.025626855119166,-21.199149742009844
14,fake_and_real_strawberries,0,0.5,tucker_polycal_p2,2,1e-06,0.19371419999515638,221.8881811000756,0.01150553859770298,0.011604787781834602,8.554819335405643,8.327155905556406,-21.878762203763213
14,fake_and_real_strawberries,0,0.5,tucker_polycal_p3,3,1e-06,0.21425260000978597,221.90871950009023,0.011490601114928722,0.011589220724999905,8.520803778671768,8.261399502154703,-21.890046204604047
14,fake_and_real_strawberries,0,0.5,tucker_polycal_p4,4,1e-06,0.3015523999929428,221.99601930007339,0.011477194726467133,0.011575778014957905,8.502800508312742,8.222103150683202,-21.900186056015194
15,fake_and_real_sushi,0,0.5,tucker_polycal_p2,2,1e-06,0.19232349999947473,167.8094675000175,0.011211741715669632,0.011431734077632427,7.7160775564642154,7.421831555852573,-18.05064273477712
15,fake_and_real_sushi,0,0.5,tucker_polycal_p3,3,1e-06,0.1947836999897845,167.8119277000078,0.011160115711390972,0.011373843066394329,7.7234854421700145,7.336680199997325,-18.09073052728214
15,fake_and_real_sushi,0,0.5,tucker_polycal_p4,4,1e-06,0.24733220000052825,167.86447620001854,0.011159840039908886,0.01137369591742754,7.727988709416532,7.332954825261021,-18.090945258626128
1,balloons,0,0.7,tucker_polycal_p2,2,1e-06,0.12039090000325814,218.27069290011423,0.014242948964238167,0.014333322644233704,7.870086289673553,7.792935456892792,-23.47207456080378
1,balloons,0,0.7,tucker_polycal_p3,3,1e-06,0.14172490002238192,218.29202690013335,0.014198354445397854,0.01428774744272232,7.755483178059997,7.656022690840355,-23.49931237870112
1,balloons,0,0.7,tucker_polycal_p4,4,1e-06,0.1611894000088796,218.31149140011985,0.014191551133990288,0.01428101398050785,7.720101430241401,7.612046869278912,-23.503475353975144
2,beads,0,0.7,tucker_polycal_p2,2,1e-06,0.20000240000081249,217.71560530018178,0.07504244893789291,0.07547643035650253,25.417080815892703,25.067274631561283,-9.064687639987756
2,beads,0,0.7,tucker_polycal_p3,3,1e-06,0.2374442000000272,217.753047100181,0.07330811768770218,0.07374323904514313,22.80855488530147,22.372665712277247,-9.267786487385553
2,beads,0,0.7,tucker_polycal_p4,4,1e-06,0.2772893999936059,217.79289230017457,0.07292404770851135,0.0733630508184433,21.97458834258044,21.4911997485813,-9.313412903060865
3,cd,0,0.7,tucker_polycal_p2,2,1e-06,0.1862066000176128,224.22076669996022,0.031775590032339096,0.0320604033768177,11.182646555065991,11.068258396478532,-12.606228913689561
3,cd,0,0.7,tucker_polycal_p3,3,1e-06,0.22673509997548535,224.2612951999181,0.03161773458123207,0.03190102055668831,11.411376976377037,11.270683032136954,-12.649485720064717
