missing_rate,method_name,scene_id,RMSE_all,RMSE_missing,SAM_all,SAM_missing,NMSE_dB_all,fit_time_sec
0.5,tucker_polycal_p3,15,0.014808114928503832,0.01490857203801473,17.398496090161103,15.57061496649615,-20.191699846495112,450.50665019999025
0.5,tucker_polycal_p4,1,0.014117144979536533,0.014220440449814001,8.19661317627635,7.869195847575365,-23.5491519038262,477.61532153332763
0.5,tucker_polycal_p4,2,0.07255908598502477,0.07300850500663121,21.867267976331405,20.7064532314452,-9.356993031532319,485.4515946333316
0.5,tucker_polycal_p4,3,0.03084798902273178,0.031160777434706688,11.18180236078996,10.839988777374195,-12.863566287518552,480.9565514333299
0.5,tucker_polycal_p4,4,0.02694921816388766,0.02716587980588277,14.296129486569919,13.757484300015003,-20.783981260065357,518.4406287666765
0.5,tucker_polycal_p4,5,0.010723590850830078,0.010781497694551945,27.694602180472742,24.47803694709746,-23.586330049358256,505.6561494666724
0.5,tucker_polycal_p4,6,0.05416680251558622,0.05446024859944979,8.481151611382913,8.338656881120786,-12.48802984691193,508.0271967999918
0.5,tucker_polycal_p4,7,0.008227416935066382,0.008340120936433474,16.64382090311598,16.02875215371984,-21.722269972859863,503.4607317666644
0.5,tucker_polycal_p4,8,0.029864946380257607,0.030070812130967777,16.605158999632568,15.649886805870944,-17.32719074639838,504.44940256666695
0.5,tucker_polycal_p4,9,0.0196065790951252,0.01979535569747289,26.104739105303782,24.002410413593974,-18.58616165238755,539.8174966666751
0.5,tucker_polycal_p4,10,0.021244915202260017,0.02147069697578748,10.434493620708588,9.67031087923953,-18.841176066492263,508.2181953666538
0.5,tucker_polycal_p4,11,0.030385010565320652,0.030529591565330822,9.937445468911905,9.555491093747847,-17.92438125659825,526.3673046333328
0.5,tucker_polycal_p4,12,0.017787855739394825,0.01786199025809765,8.012756267867523,7.453222429280394,-26.36299782408255,670.0667671333358
0.5,tucker_polycal_p4,13,0.02042543018857638,0.02056592640777429,21.29668043993618,19.941351816674626,-20.851750290110623,684.0014866666683
0.5,tucker_polycal_p4,14,0.013646930766602358,0.01378764615704616,11.893464188678777,11.438372701394515,-18.7750040641379,467.8356170666605
0.5,tucker_polycal_p4,15,0.014759779907763004,0.014858569639424482,17.358138420701888,15.400185439960937,-20.22009780181667,450.66383796666713
