missing_rate,method_name,scene_id,RMSE_all,RMSE_missing,SAM_all,SAM_missing,NMSE_dB_all,fit_time_sec
0.3,ntdpl,6,0.05192127078771591,0.05222898721694946,8.614083299663722,8.21498163329572,-12.855787876121699,963.7066164999269
0.3,ntdpl,7,0.008283720351755619,0.008377605117857456,20.48004781571879,16.821944573188453,-21.663007226324325,966.6141178999096
0.3,ntdpl,8,0.009937329217791557,0.010029543191194534,9.258358050800767,7.763365759168565,-23.685662489418704,952.785368300043
0.3,ntdpl,9,0.01175266969949007,0.011810065247118473,2.08635702848673,1.9443320732690705,-29.23182149000564,967.3386136000045
0.3,ntdpl,10,0.016605231910943985,0.016745416447520256,10.295906343387278,9.258834926771721,-18.604620955409235,974.8702557999641
0.3,ntdpl,11,0.016014339402318,0.016222678124904633,10.681853963050498,9.496180200412793,-17.467222060708302,967.4061408999842
0.3,ntdpl,12,0.008343358524143696,0.008406182751059532,5.7700937627697755,5.521988285520146,-25.19542289997894,908.8931719001848
0.3,ntdpl,13,0.012070001102983952,0.012187070213258266,10.704653355440003,9.518207194035016,-22.161996981370308,795.9214373999275
0.3,ntdpl,14,0.011296069249510765,0.011392650194466114,8.28473424274987,7.487268848638314,-22.03835420852037,650.1608649999835
0.3,ntdpl,15,0.010360180400311947,0.010533833876252174,9.021972639408787,7.9728782879952025,-18.736758456435037,485.70116159995086
0.3,tucker,1,0.0141715137117563,0.01425550664728826,9.17911649234736,8.26644006992506,-23.515747666992613,198.2587649000343
0.3,tucker,2,0.0752278939744521,0.07570585834577395,27.23763362678129,25.664749986832387,-9.043249958269499,198.45261810021475
0.3,tucker,3,0.03151074135254827,0.03161132538129029,10.928784480785268,10.222840489323211,-12.67892853061445,196.12133469991386
0.3,tucker,4,0.026977744211005933,0.02720818780261016,15.402298944012944,14.185627641309136,-20.774791125992245,199.4430770999752
0.3,tucker,5,0.010792582440733578,0.010844008932662432,28.204610867818566,21.93101016583943,-23.530627274082274,209.88664119993336
0.3,tucker,6,0.054598726114327145,0.05488241503903631,8.816147644891366,8.595249801086855,-12.419043601783798,207.8274147999473
0.3,tucker,7,0.008198621441781755,0.008301213239193035,17.006972781454007,16.19510746393487,-21.75269921146246,221.73695640009828
0.3,tucker,8,0.0100161238750465,0.010117888595880547,9.359718573507202,8.628845193780206,-23.617062152050767,209.80097879981622
0.3,tucker,9,0.011544726375398641,0.011612240239087556,2.065067246266933,1.9259899083118261,-29.386879569293146,212.67108240001835
0.3,tucker,10,0.0194909060957562,0.0196073007612331,13.182802624514059,12.697716071633737,-17.212879392238424,207.8993887999095
0.3,tucker,11,0.01856577247014244,0.01874960889365267,10.955890860883677,10.175659333955242,-16.18314239435906,211.93268309999257
0.3,tucker,12,0.007915015842195458,0.007994749894142023,5.690692128441338,5.634372657263106,-25.653205226375313,214.01107769994996
0.3,tucker,13,0.013487813931420388,0.013612903244063859,12.791750642795307,12.270603545925107,-21.197311799859428,222.91955820005387
0.3,tucker,14,0.011430026960000362,0.011536811570119737,8.625647826409747,8.182537789379703,-21.935956258939346,215.08981050015427
0.3,tucker,15,0.011152291613226008,0.011354014503161298,7.777326659174864,7.258998304153033,-18.09682223748277,215.30019430001266
0.3,tucker_polycal_p2,1,0.014166083186864853,0.014250004664063454,9.112665610319045,8.160581433320678,-23.519076674008822,198.53073330014013
0.3,tucker_polycal_p2,2,0.07454225420951843,0.07501978427171707,25.209234069884772,23.330807382453948,-9.122777207234227,198.72302740020677
0.3,tucker_polycal_p2,3,0.0313466340303421,0.031455498188734055,11.015687231905911,10.122207373038524,-12.72428275625269,196.39139629993588
0.3,tucker_polycal_p2,4,0.026976119726896286,0.0272064208984375,15.31859311072704,14.08119992546985,-20.775314126233756,199.71441340004094
